iter	Passed	Remaining
3218	149791	82875
3219	149836	82829
3220	149883	82782
3221	149931	82736
3222	149977	82689
3223	150023	82643
3224	150067	82595
3225	150115	82549
3226	150163	82503
3227	150208	82456
3228	150257	82411
3229	150302	82363
3230	150349	82317
3231	150398	82272
3232	150448	82227
3233	150500	82184
3234	150544	82136
3235	150587	82088
3236	150631	82040
3237	150677	81993
3238	150725	81947
3239	150772	81901
3240	150819	81854
3241	150864	81807
3242	150911	81760
3243	150962	81717
3244	151083	81710
3245	151133	81666
3246	151184	81621
3247	151253	81587
3248	151302	81542
3249	151347	81494
3250	151391	81446
3251	151433	81397
3252	151479	81350
3253	151527	81305
3254	151577	81260
3255	151628	81216
3256	151677	81171
3257	151725	81125
3258	151770	81077
3259	151816	81030
3260	151862	80983
3261	151908	80936
3262	151951	80888
3263	151995	80840
3264	152042	80794
3265	152087	80747
3266	152136	80701
3267	152181	80654
3268	152229	80608
3269	152274	80561
3270	152320	80514
3271	152365	80466
3272	152409	80418
3273	152455	80372
3274	152499	80323
3275	152547	80278
3276	152595	80232
3277	152641	80185
3278	152689	80139
3279	152737	80094
3280	152785	80048
3281	152830	80001
3282	152875	79953
3283	152923	79907
3284	152969	79860
3285	153014	79813
3286	153062	79767
3287	153109	79721
3288	153155	79674
3289	153204	79629
3290	153249	79581
3291	153333	79554
3292	153378	79507
3293	153422	79459
3294	153467	79411
3295	153510	79363
3296	153555	79316
3297	153600	79268
3298	153647	79222
3299	153692	79175
3300	153738	79128
3301	153783	79080
3302	153830	79034
3303	153879	78989
3304	153929	78943
3305	153974	78896
3306	154019	78849
3307	154070	78804
3308	154118	78759
3309	154164	78712
3310	154208	78664
3311	154253	78617
3312	154299	78570
3313	154345	78523
3314	154392	78477
3315	154437	78429
3316	154486	78384
3317	154532	78337
3318	154582	78292
3319	154628	78245
3320	154675	78199
3321	154722	78153
3322	154770	78107
3323	154819	78061
3324	154869	78016
3325	154916	77970
3326	154966	77925
3327	155013	77879
3328	155061	77833
3329	155107	77786
3330	155150	77738
3331	155197	77691
3332	155245	77645
3333	155290	77598
3334	155334	77550
3335	155379	77503
3336	155425	77456
3337	155469	77408
3338	155517	77362
3339	155562	77315
3340	155608	77268
3341	155653	77221
3342	155698	77173
3343	155743	77126
3344	155788	77079
3345	155832	77031
3346	155877	76983
3347	155922	76936
3348	155966	76888
3349	156011	76841
3350	156058	76794
3351	156106	76749
3352	156156	76704
3353	156203	76657
3354	156247	76610
3355	156292	76562
3356	156339	76516
3357	156386	76470
3358	156429	76421
3359	156478	76376
3360	156525	76329
3361	156572	76283
3362	156619	76237
3363	156664	76189
3364	156711	76143
3365	156754	76095
3366	156800	76048
3367	156843	76000
3368	156889	75953
3369	156934	75905
3370	156978	75858
3371	157024	75811
3372	157070	75764
3373	157114	75716
3374	157159	75669
3375	157207	75623
3376	157253	75576
3377	157302	75531
3378	157353	75486
3379	157398	75439
3380	157442	75391
3381	157489	75345
3382	157539	75300
3383	157588	75254
3384	157634	75208
3385	157679	75160
3386	157726	75114
3387	157769	75066
3388	157818	75020
3389	157866	74975
3390	157914	74929
3391	157961	74882
3392	158006	74835
3393	158052	74788
3394	158098	74741
3395	158143	74694
3396	158189	74647
3397	158236	74601
3398	158287	74556
3399	158334	74510
3400	158382	74464
3401	158429	74417
3402	158472	74370
3403	158518	74322
3404	158562	74275
3405	158609	74228
3406	158654	74181
3407	158700	74134
3408	158744	74086
3409	158792	74041
3410	158840	73995
3411	158888	73949
3412	158934	73902
3413	158980	73855
3414	159027	73809
3415	159074	73762
3416	159121	73716
3417	159167	73669
3418	159215	73623
3419	159262	73577
3420	159309	73530
3421	159358	73485
3422	159408	73440
3423	159459	73396
3424	159511	73351
3425	159563	73307
3426	159615	73263
3427	159662	73217
3428	159711	73172
3429	159761	73126
3430	159811	73081
3431	159856	73034
3432	159900	72986
3433	159946	72939
3434	159991	72892
3435	160038	72846
3436	160086	72800
3437	160132	72753
3438	160181	72708
3439	160226	72660
3440	160275	72615
3441	160325	72570
3442	160372	72523
3443	160418	72477
3444	160465	72430
3445	160508	72382
3446	160560	72338
3447	160609	72293
3448	160658	72247
3449	160708	72202
3450	160754	72155
3451	160800	72108
3452	160847	72062
3453	160889	72013
3454	160935	71966
3455	160978	71918
3456	161023	71871
3457	161068	71824
3458	161118	71778
3459	161166	71732
3460	161213	71686
3461	161259	71639
3462	161305	71593
3463	161353	71547
3464	161398	71499
3465	161441	71451
3466	161488	71405
3467	161532	71357
3468	161576	71309
3469	161622	71262
3470	161667	71215
3471	161711	71167
3472	161756	71120
3473	161802	71073
3474	161848	71026
3475	161891	70978
3476	161934	70930
3477	161977	70882
3478	162023	70835
3479	162069	70789
3480	162115	70742
3481	162159	70694
3482	162204	70647
3483	162249	70599
3484	162292	70551
3485	162334	70503
3486	162379	70455
3487	162421	70407
3488	162465	70359
3489	162509	70312
3490	162555	70265
3491	162598	70217
3492	162641	70169
3493	162686	70121
3494	162733	70075
3495	162779	70028
3496	162829	69983
3497	162879	69938
3498	162928	69893
3499	162979	69848
3500	163030	69803
3501	163077	69757
3502	163123	69710
3503	163169	69663
3504	163216	69617
3505	163261	69569
3506	163307	69523
3507	163350	69475
3508	163392	69426
3509	163435	69378
3510	163480	69331
3511	163526	69284
3512	163572	69237
3513	163618	69191
3514	163664	69144
3515	163708	69096
3516	163752	69048
3517	163798	69002
3518	163841	68953
3519	163884	68906
3520	163929	68858
3521	163975	68811
3522	164023	68766
3523	164069	68719
3524	164114	68672
3525	164159	68625
3526	164205	68578
3527	164255	68532
3528	164299	68485
3529	164348	68439
3530	164394	68392
3531	164439	68345
3532	164489	68300
3533	164535	68253
3534	164581	68207
3535	164627	68160
3536	164678	68115
3537	164725	68069
3538	164771	68022
3539	164821	67977
3540	164865	67929
3541	164912	67883
3542	164956	67835
3543	164998	67787
3544	165042	67739
3545	165090	67693
3546	165139	67647
3547	165185	67601
3548	165226	67552
3549	165269	67504
3550	165314	67457
3551	165359	67410
3552	165406	67363
3553	165453	67317
3554	165499	67270
3555	165546	67223
3556	165598	67179
3557	165644	67133
3558	165693	67087
3559	165747	67044
3560	165791	66996
3561	165837	66949
3562	165887	66904
3563	166021	66893
3564	166076	66849
3565	166126	66804
3566	166179	66760
3567	166239	66719
3568	166289	66674
3569	166334	66626
3570	166378	66579
3571	166424	66532
3572	166510	66501
3573	166559	66455
3574	166603	66408
3575	166650	66361
3576	166696	66315
3577	166742	66268
3578	166789	66221
3579	166836	66175
3580	166885	66129
3581	166930	66082
3582	166976	66035
3583	167020	65988
3584	167067	65941
3585	167117	65896
3586	167163	65849
3587	167212	65803
3588	167259	65757
3589	167305	65710
3590	167355	65665
3591	167405	65620
3592	167452	65573
3593	167500	65527
3594	167546	65480
3595	167588	65432
3596	167632	65384
3597	167677	65337
3598	167720	65289
3599	167765	65242
3600	167812	65195
3601	167858	65148
3602	167906	65102
3603	167953	65056
3604	167998	65009
3605	168042	64961
3606	168087	64914
3607	168134	64867
3608	168178	64820
3609	168224	64773
3610	168268	64726
3611	168313	64678
3612	168356	64630
3613	168401	64583
3614	168444	64535
3615	168490	64488
3616	168535	64441
3617	168582	64394
3618	168624	64346
3619	168668	64298
3620	168711	64251
3621	168753	64202
3622	168797	64155
3623	168842	64107
3624	168888	64061
3625	168933	64014
3626	168980	63967
3627	169023	63919
3628	169068	63872
3629	169118	63826
3630	169169	63782
3631	169218	63736
3632	169263	63689
3633	169308	63642
3634	169351	63594
3635	169394	63546
3636	169442	63500
3637	169490	63454
3638	169536	63407
3639	169581	63360
3640	169629	63314
3641	169677	63268
3642	169721	63220
3643	169766	63173
3644	169813	63126
3645	169861	63080
3646	169905	63033
3647	169949	62985
3648	169994	62938
3649	170037	62890
3650	170079	62842
3651	170122	62794
3652	170166	62746
3653	170211	62699
3654	170254	62651
3655	170299	62604
3656	170343	62556
3657	170388	62510
3658	170434	62463
3659	170476	62414
3660	170519	62367
3661	170563	62319
3662	170606	62271
3663	170650	62224
3664	170694	62176
3665	170742	62130
3666	170788	62083
3667	170834	62036
3668	170880	61990
3669	170923	61942
3670	170965	61894
3671	171010	61846
3672	171053	61799
3673	171098	61751
3674	171148	61706
3675	171192	61659
3676	171239	61612
3677	171285	61566
3678	171329	61518
3679	171379	61473
3680	171424	61425
3681	171469	61378
3682	171516	61332
3683	171560	61285
3684	171607	61238
3685	171653	61191
3686	171698	61144
3687	171741	61096
3688	171785	61049
3689	171830	61002
3690	171875	60955
3691	171921	60908
3692	171966	60861
3693	172009	60813
3694	172052	60765
3695	172098	60718
3696	172143	60671
3697	172186	60623
3698	172230	60576
3699	172275	60529
3700	172320	60482
3701	172364	60434
3702	172410	60387
3703	172454	60340
3704	172498	60292
3705	172545	60246
3706	172588	60198
3707	172632	60151
3708	172676	60103
3709	172722	60057
3710	172771	60011
3711	172818	59964
3712	172864	59918
3713	172912	59872
3714	172958	59825
3715	173007	59779
3716	173052	59732
3717	173098	59685
3718	173142	59638
3719	173188	59591
3720	173232	59544
3721	173279	59497
3722	173324	59450
3723	173367	59403
3724	173413	59356
3725	173455	59308
3726	173498	59260
3727	173541	59212
3728	173584	59164
3729	173631	59118
3730	173676	59071
3731	173719	59023
3732	173763	58976
3733	173807	58928
3734	173852	58881
3735	173895	58834
3736	173939	58786
3737	173981	58738
3738	174024	58690
3739	174071	58644
3740	174118	58598
3741	174166	58552
3742	174214	58505
3743	174261	58459
3744	174307	58412
3745	174354	58366
3746	174403	58320
3747	174449	58273
3748	174493	58226
3749	174537	58179
3750	174579	58131
3751	174625	58084
3752	174670	58037
3753	174714	57989
3754	174759	57942
3755	174804	57895
3756	174848	57848
3757	174891	57800
3758	174933	57752
3759	174975	57704
3760	175016	57656
3761	175059	57608
3762	175100	57560
3763	175144	57513
3764	175187	57465
3765	175287	57436
3766	175331	57388
3767	175373	57340
3768	175415	57292
3769	175460	57245
3770	175503	57198
3771	175547	57150
3772	175592	57103
3773	175634	57055
3774	175678	57008
3775	175720	56960
3776	175763	56912
3777	175809	56865
3778	175856	56819
3779	175903	56773
3780	175947	56725
3781	175995	56679
3782	176040	56632
3783	176085	56585
3784	176129	56538
3785	176175	56491
3786	176221	56444
3787	176264	56397
3788	176308	56349
3789	176353	56302
3790	176401	56256
3791	176448	56210
3792	176493	56163
3793	176537	56116
3794	176581	56068
3795	176623	56020
3796	176665	55972
3797	176708	55925
3798	176750	55877
3799	176795	55830
3800	176840	55783
3801	176886	55736
3802	176929	55688
3803	176972	55641
3804	177017	55594
3805	177058	55546
3806	177100	55498
3807	177142	55450
3808	177185	55402
3809	177227	55354
3810	177270	55306
3811	177312	55258
3812	177354	55210
3813	177395	55162
3814	177437	55114
3815	177481	55067
3816	177532	55022
3817	177584	54977
3818	177631	54931
3819	177676	54884
3820	177720	54837
3821	177765	54790
3822	177810	54743
3823	177855	54696
3824	177898	54648
3825	177942	54601
3826	177985	54553
3827	178029	54506
3828	178075	54459
3829	178120	54412
3830	178162	54365
3831	178204	54316
3832	178246	54269
3833	178289	54221
3834	178332	54174
3835	178375	54126
3836	178417	54078
3837	178461	54031
3838	178503	53983
3839	178547	53936
3840	178591	53888
3841	178636	53841
3842	178683	53795
3843	178726	53748
3844	178770	53701
3845	178814	53653
3846	178858	53606
3847	178900	53558
3848	178943	53510
3849	178985	53463
3850	179033	53417
3851	179079	53370
3852	179123	53323
3853	179170	53276
3854	179212	53229
3855	179255	53181
3856	179301	53134
3857	179344	53087
3858	179387	53040
3859	179434	52993
3860	179479	52946
3861	179523	52899
3862	179567	52852
3863	179610	52804
3864	179657	52758
3865	179701	52711
3866	179744	52663
3867	179787	52616
3868	179831	52568
3869	179873	52521
3870	179916	52473
3871	179957	52425
3872	179999	52377
3873	180042	52330
3874	180087	52283
3875	180128	52235
3876	180171	52187
3877	180213	52140
3878	180256	52092
3879	180298	52045
3880	180344	51998
3881	180386	51950
3882	180428	51902
3883	180470	51855
3884	180512	51807
3885	180555	51759
3886	180597	51711
3887	180640	51664
3888	180685	51617
3889	180728	51570
3890	180774	51523
3891	180817	51476
3892	180861	51429
3893	180924	51387
3894	180973	51341
3895	181020	51295
3896	181065	51248
3897	181109	51201
3898	181152	51153
3899	181194	51106
3900	181238	51058
3901	181281	51011
3902	181323	50963
3903	181365	50916
3904	181405	50867
3905	181448	50820
3906	181490	50772
3907	181535	50725
3908	181577	50678
3909	181619	50630
3910	181664	50583
3911	181706	50536
3912	181750	50488
3913	181792	50441
3914	181837	50394
3915	181879	50346
3916	181921	50298
3917	181965	50251
3918	182012	50205
3919	182057	50158
3920	182101	50111
3921	182143	50064
3922	182187	50016
3923	182229	49969
3924	182271	49921
3925	182314	49874
3926	182359	49827
3927	182404	49780
3928	182448	49733
3929	182497	49687
3930	182543	49640
3931	182585	49593
3932	182628	49546
3933	182673	49499
3934	182717	49452
3935	182760	49404
3936	182804	49357
3937	182847	49310
3938	182889	49262
3939	182931	49215
3940	182974	49167
3941	183015	49119
3942	183059	49072
3943	183102	49025
3944	183147	48978
3945	183192	48931
3946	183234	48884
3947	183276	48836
3948	183319	48789
3949	183361	48741
3950	183405	48694
3951	183446	48646
3952	183488	48599
3953	183528	48551
3954	183571	48503
3955	183613	48456
3956	183656	48408
3957	183699	48361
3958	183741	48313
3959	183782	48266
3960	183824	48218
3961	183866	48170
3962	183909	48123
3963	183952	48076
3964	183996	48029
3965	184042	47982
3966	184086	47935
3967	184130	47888
3968	184175	47841
3969	184220	47795
3970	184266	47748
3971	184316	47703
3972	184361	47656
3973	184404	47609
3974	184447	47562
3975	184488	47514
3976	184532	47467
3977	184572	47419
3978	184614	47371
3979	184657	47324
3980	184700	47276
3981	184742	47229
3982	184784	47182
3983	184827	47134
3984	184871	47087
3985	184914	47040
3986	184956	46993
3987	184999	46945
3988	185042	46898
3989	185084	46850
3990	185125	46803
3991	185170	46756
3992	185212	46708
3993	185253	46661
3994	185296	46613
3995	185340	46566
3996	185383	46519
3997	185428	46472
3998	185470	46425
3999	185513	46378
4000	185557	46331
4001	185605	46285
4002	185650	46238
4003	185696	46192
4004	185745	46146
4005	185791	46100
4006	185842	46054
4007	185890	46008
4008	185936	45962
4009	185984	45916
4010	186034	45870
4011	186079	45824
4012	186124	45777
4013	186168	45730
4014	186213	45683
4015	186257	45636
4016	186302	45590
4017	186345	45542
4018	186389	45495
4019	186434	45449
4020	186481	45402
4021	186526	45356
4022	186570	45309
4023	186614	45262
4024	186657	45215
4025	186701	45168
4026	186745	45121
4027	186791	45074
4028	186836	45028
4029	186880	44981
4030	186923	44934
4031	186968	44887
4032	187010	44839
4033	187053	44792
4034	187101	44746
4035	187147	44700
4036	187198	44655
4037	187243	44608
4038	187288	44561
4039	187333	44514
4040	187377	44468
4041	187424	44421
4042	187467	44374
4043	187512	44327
4044	187560	44281
4045	187609	44236
4046	187656	44189
4047	187703	44143
4048	187748	44097
4049	187792	44050
4050	187835	44002
4051	187877	43955
4052	187923	43908
4053	187968	43862
4054	188014	43815
4055	188059	43769
4056	188106	43723
4057	188154	43677
4058	188204	43631
4059	188257	43586
4060	188305	43540
4061	188349	43493
4062	188394	43447
4063	188435	43399
4064	188477	43352
4065	188521	43305
4066	188566	43258
4067	188611	43211
4068	188653	43164
4069	188699	43118
4070	188743	43071
4071	188789	43024
4072	188840	42979
4073	188889	42933
4074	188935	42887
4075	188978	42840
4076	189020	42792
4077	189066	42746
4078	189112	42699
4079	189160	42653
4080	189205	42607
4081	189249	42560
4082	189292	42513
4083	189335	42466
4084	189379	42419
4085	189424	42372
4086	189467	42325
4087	189510	42278
4088	189553	42231
4089	189597	42184
4090	189641	42137
4091	189688	42091
4092	189731	42044
4093	189774	41997
4094	189817	41949
4095	189861	41903
4096	189907	41856
4097	189954	41810
4098	190001	41764
4099	190046	41717
4100	190091	41670
4101	190138	41624
4102	190182	41577
4103	190225	41530
4104	190267	41483
4105	190313	41437
4106	190357	41390
4107	190403	41343
4108	190448	41297
4109	190494	41250
4110	190541	41204
4111	190621	41165
4112	190665	41118
4113	190706	41071
4114	190750	41024
4115	190794	40977
4116	190840	40930
4117	190887	40884
4118	190934	40838
4119	190979	40791
4120	191026	40745
4121	191071	40698
4122	191114	40651
4123	191160	40605
4124	191206	40559
4125	191255	40513
4126	191299	40466
4127	191342	40419
4128	191385	40372
4129	191429	40325
4130	191472	40278
4131	191516	40231
4132	191563	40185
4133	191606	40138
4134	191649	40091
4135	191694	40044
4136	191737	39997
4137	191782	39950
4138	191828	39904
4139	191872	39857
4140	191916	39810
4141	191959	39763
4142	192002	39716
4143	192046	39669
4144	192093	39623
4145	192140	39577
4146	192184	39530
4147	192230	39484
4148	192278	39438
4149	192325	39392
4150	192371	39345
4151	192418	39299
4152	192462	39252
4153	192506	39205
4154	192550	39158
4155	192592	39111
4156	192638	39065
4157	192685	39019
4158	192727	38971
4159	192771	38924
4160	192814	38878
4161	192857	38831
4162	192902	38784
4163	192945	38737
4164	192993	38691
4165	193035	38644
4166	193081	38597
4167	193125	38550
4168	193171	38504
4169	193215	38457
4170	193259	38410
4171	193303	38364
4172	193346	38317
4173	193392	38270
4174	193441	38225
4175	193489	38178
4176	193535	38132
4177	193578	38085
4178	193623	38038
4179	193668	37992
4180	193717	37946
4181	193764	37900
4182	193810	37853
4183	193857	37807
4184	193901	37760
4185	193945	37714
4186	193989	37667
4187	194034	37620
4188	194078	37574
4189	194124	37527
4190	194171	37481
4191	194216	37434
4192	194259	37387
4193	194303	37341
4194	194346	37294
4195	194389	37247
4196	194433	37200
4197	194475	37153
4198	194517	37106
4199	194563	37059
4200	194610	37013
4201	194658	36967
4202	194701	36920
4203	194746	36873
4204	194791	36827
4205	194836	36780
4206	194879	36733
4207	194924	36687
4208	194966	36640
4209	195011	36593
4210	195058	36547
4211	195101	36500
4212	195145	36453
4213	195190	36407
4214	195234	36360
4215	195277	36313
4216	195324	36267
4217	195372	36221
4218	195418	36174
4219	195462	36128
4220	195505	36081
4221	195549	36034
4222	195593	35987
4223	195637	35940
4224	195682	35894
4225	195727	35847
4226	195772	35801
4227	195815	35754
4228	195858	35707
4229	195900	35660
4230	195942	35613
4231	195986	35566
4232	196031	35520
4233	196074	35473
4234	196118	35426
4235	196162	35379
4236	196204	35332
4237	196248	35285
4238	196292	35239
4239	196336	35192
4240	196379	35145
4241	196422	35098
4242	196464	35051
4243	196508	35004
4244	196553	34958
4245	196597	34911
4246	196641	34864
4247	196685	34818
4248	196729	34771
4249	196775	34725
4250	196821	34678
4251	196867	34632
4252	196914	34586
4253	196958	34539
4254	197004	34493
4255	197049	34446
4256	197095	34400
4257	197140	34353
4258	197188	34307
4259	197233	34261
4260	197277	34214
4261	197324	34168
4262	197368	34121
4263	197414	34075
4264	197459	34028
4265	197503	33982
4266	197547	33935
4267	197590	33888
4268	197636	33842
4269	197682	33795
4270	197726	33749
4271	197769	33702
4272	197812	33655
4273	197855	33608
4274	197898	33561
4275	197945	33515
4276	197991	33469
4277	198036	33422
4278	198080	33376
4279	198124	33329
4280	198167	33282
4281	198211	33235
4282	198254	33188
4283	198300	33142
4284	198348	33096
4285	198393	33050
4286	198437	33003
4287	198480	32956
4288	198526	32910
4289	198573	32864
4290	198620	32817
4291	198666	32771
4292	198709	32724
4293	198756	32678
4294	198801	32632
4295	198848	32585
4296	198892	32539
4297	198935	32492
4298	198980	32446
4299	199025	32399
4300	199071	32353
4301	199118	32307
4302	199162	32260
4303	199204	32213
4304	199248	32166
4305	199292	32120
4306	199338	32073
4307	199384	32027
4308	199427	31980
4309	199472	31934
4310	199515	31887
4311	199559	31840
4312	199603	31794
4313	199648	31747
4314	199693	31701
4315	199737	31654
4316	199781	31607
4317	199825	31561
4318	199869	31514
4319	199913	31467
4320	199957	31421
4321	200000	31374
4322	200045	31327
4323	200089	31281
4324	200133	31234
4325	200182	31188
4326	200231	31142
4327	200277	31096
4328	200321	31050
4329	200366	31003
4330	200414	30957
4331	200461	30911
4332	200508	30865
4333	200554	30818
4334	200600	30772
4335	200646	30726
4336	200694	30680
4337	200737	30633
4338	200781	30586
4339	200824	30540
4340	200868	30493
4341	200910	30446
4342	200955	30400
4343	200997	30353
4344	201041	30306
4345	201083	30259
4346	201127	30213
4347	201174	30166
4348	201219	30120
4349	201263	30073
4350	201309	30027
4351	201356	29981
4352	201443	29941
4353	201487	29894
4354	201529	29847
4355	201572	29800
4356	201613	29753
4357	201660	29707
4358	201705	29661
4359	201749	29614
4360	201794	29568
4361	201840	29521
4362	201886	29475
4363	201930	29428
4364	201975	29382
4365	202017	29335
4366	202063	29289
4367	202108	29242
4368	202154	29196
4369	202200	29150
4370	202249	29104
4371	202294	29057
4372	202339	29011
4373	202383	28964
4374	202428	28918
4375	202470	28871
4376	202515	28824
4377	202558	28778
4378	202603	28731
4379	202647	28685
4380	202690	28638
4381	202732	28591
4382	202775	28544
4383	202819	28498
4384	202865	28451
4385	202908	28405
4386	202952	28358
4387	202996	28312
4388	203040	28265
4389	203084	28219
4390	203128	28172
4391	203173	28125
4392	203216	28079
4393	203262	28033
4394	203305	27986
4395	203350	27939
4396	203393	27893
4397	203440	27846
4398	203488	27801
4399	203536	27754
4400	203585	27709
4401	203631	27662
4402	203675	27616
4403	203719	27569
4404	203763	27523
4405	203807	27476
4406	203851	27430
4407	203894	27383
4408	203939	27336
4409	203985	27290
4410	204027	27243
4411	204070	27197
4412	204113	27150
4413	204159	27104
4414	204206	27057
4415	204251	27011
4416	204295	26965
4417	204339	26918
4418	204385	26872
4419	204428	26825
4420	204471	26778
4421	204515	26732
4422	204560	26685
4423	204604	26639
4424	204648	26592
4425	204695	26546
4426	204742	26500
4427	204792	26454
4428	204837	26408
4429	204878	26361
4430	204921	26314
4431	204965	26268
4432	205011	26221
4433	205060	26175
4434	205108	26129
4435	205156	26083
4436	205202	26037
4437	205250	25991
4438	205298	25945
4439	205343	25899
4440	205387	25852
4441	205430	25805
4442	205479	25760
4443	205525	25713
4444	205574	25667
4445	205621	25621
4446	205667	25575
4447	205709	25528
4448	205753	25482
4449	205798	25435
4450	205841	25389
4451	205888	25342
4452	205931	25296
4453	205976	25249
4454	206019	25203
4455	206063	25156
4456	206106	25110
4457	206151	25063
4458	206194	25017
4459	206238	24970
4460	206283	24924
4461	206327	24877
4462	206374	24831
4463	206417	24784
4464	206461	24738
4465	206504	24691
4466	206546	24645
4467	206592	24598
4468	206634	24552
4469	206681	24505
4470	206728	24459
4471	206775	24413
4472	206823	24367
4473	206868	24321
4474	206914	24274
4475	206960	24228
4476	207007	24182
4477	207053	24136
4478	207096	24089
4479	207139	24043
4480	207184	23996
4481	207226	23949
4482	207270	23903
4483	207313	23856
4484	207355	23810
4485	207398	23763
4486	207443	23717
4487	207487	23670
4488	207531	23624
4489	207574	23577
4490	207617	23530
4491	207662	23484
4492	207707	23438
4493	207752	23391
4494	207796	23345
4495	207841	23298
4496	207884	23252
4497	207927	23205
4498	207973	23159
4499	208016	23112
4500	208061	23066
4501	208110	23020
4502	208158	22974
4503	208202	22928
4504	208245	22881
4505	208288	22834
4506	208341	22789
4507	208386	22743
4508	208432	22696
4509	208478	22650
4510	208525	22604
4511	208568	22557
4512	208613	22511
4513	208660	22465
4514	208705	22419
4515	208749	22372
4516	208792	22326
4517	208838	22279
4518	208882	22233
4519	208923	22186
4520	208966	22139
4521	209009	22093
4522	209051	22046
4523	209094	22000
4524	209140	21953
4525	209185	21907
4526	209232	21861
4527	209278	21815
4528	209323	21768
4529	209368	21722
4530	209412	21676
4531	209455	21629
4532	209499	21583
4533	209542	21536
4534	209585	21490
4535	209629	21443
4536	209673	21397
4537	209716	21350
4538	209759	21304
4539	209803	21257
4540	209848	21211
4541	209892	21164
4542	209938	21118
4543	209986	21072
4544	210032	21026
4545	210079	20980
4546	210124	20933
4547	210169	20887
4548	210215	20841
4549	210265	20795
4550	210314	20749
4551	210362	20703
4552	210406	20657
4553	210453	20610
4554	210499	20564
4555	210543	20518
4556	210587	20471
4557	210633	20425
4558	210679	20379
4559	210728	20333
4560	210776	20287
4561	210818	20240
4562	210861	20194
4563	210904	20147
4564	210948	20101
4565	210994	20055
4566	211037	20008
4567	211080	19962
4568	211125	19915
4569	211171	19869
4570	211216	19823
4571	211260	19776
4572	211305	19730
4573	211350	19684
4574	211394	19637
4575	211439	19591
4576	211485	19545
4577	211533	19499
4578	211579	19452
4579	211625	19406
4580	211673	19360
4581	211719	19314
4582	211763	19268
4583	211809	19221
4584	211856	19175
4585	211902	19129
4586	211949	19083
4587	211994	19036
4588	212037	18990
4589	212082	18944
4590	212128	18898
4591	212176	18851
4592	212220	18805
4593	212264	18759
4594	212307	18712
4595	212353	18666
4596	212399	18620
4597	212442	18573
4598	212486	18527
4599	212530	18480
4600	212577	18434
4601	212623	18388
4602	212669	18342
4603	212712	18295
4604	212756	18249
4605	212804	18203
4606	212852	18157
4607	212898	18111
4608	212944	18064
4609	212992	18018
4610	213039	17972
4611	213087	17926
4612	213134	17880
4613	213180	17834
4614	213225	17788
4615	213271	17741
4616	213315	17695
4617	213357	17648
4618	213402	17602
4619	213444	17556
4620	213487	17509
4621	213531	17463
4622	213578	17417
4623	213624	17370
4624	213671	17324
4625	213717	17278
4626	213764	17232
4627	213808	17186
4628	213851	17139
4629	213894	17093
4630	213937	17046
4631	213981	17000
4632	214023	16953
4633	214067	16907
4634	214111	16860
4635	214155	16814
4636	214198	16768
4637	214242	16721
4638	214284	16675
4639	214328	16628
4640	214373	16582
4641	214416	16536
4642	214459	16489
4643	214501	16443
4644	214546	16396
4645	214589	16350
4646	214634	16304
4647	214679	16258
4648	214722	16211
4649	214771	16165
4650	214815	16119
4651	214865	16073
4652	214913	16027
4653	214957	15980
4654	215001	15934
4655	215047	15888
4656	215091	15842
4657	215137	15795
4658	215181	15749
4659	215225	15703
4660	215270	15656
4661	215313	15610
4662	215356	15564
4663	215400	15517
4664	215446	15471
4665	215490	15425
4666	215533	15378
4667	215575	15332
4668	215619	15285
4669	215665	15239
4670	215710	15193
4671	215754	15147
4672	215798	15100
4673	215842	15054
4674	215884	15007
4675	215927	14961
4676	215977	14915
4677	216023	14869
4678	216070	14823
4679	216114	14777
4680	216159	14730
4681	216203	14684
4682	216245	14637
4683	216290	14591
4684	216334	14545
4685	216378	14499
4686	216423	14452
4687	216469	14406
4688	216517	14360
4689	216563	14314
4690	216611	14268
4691	216656	14222
4692	216705	14176
4693	216790	14132
4694	216832	14086
4695	216876	14039
4696	216918	13993
4697	216961	13946
4698	217007	13900
4699	217053	13854
4700	217099	13808
4701	217145	13762
4702	217187	13715
4703	217229	13669
4704	217273	13622
4705	217316	13576
4706	217359	13530
4707	217404	13483
4708	217447	13437
4709	217491	13391
4710	217534	13344
4711	217577	13298
4712	217620	13252
4713	217664	13205
4714	217710	13159
4715	217753	13113
4716	217798	13067
4717	217841	13020
4718	217884	12974
4719	217927	12927
4720	217971	12881
4721	218015	12835
4722	218060	12789
4723	218106	12742
4724	218153	12696
4725	218200	12650
4726	218249	12604
4727	218296	12558
4728	218341	12512
4729	218389	12466
4730	218433	12419
4731	218475	12373
4732	218520	12327
4733	218565	12281
4734	218611	12234
4735	218655	12188
4736	218702	12142
4737	218744	12096
4738	218790	12049
4739	218835	12003
4740	218878	11957
4741	218922	11911
4742	218965	11864
4743	219010	11818
4744	219055	11772
4745	219099	11725
4746	219142	11679
4747	219188	11633
4748	219232	11587
4749	219276	11540
4750	219322	11494
4751	219367	11448
4752	219414	11402
4753	219456	11355
4754	219501	11309
4755	219544	11263
4756	219589	11217
4757	219634	11170
4758	219679	11124
4759	219724	11078
4760	219770	11032
4761	219816	10986
4762	219859	10939
4763	219905	10893
4764	219951	10847
4765	219995	10801
4766	220040	10755
4767	220085	10708
4768	220132	10662
4769	220175	10616
4770	220217	10570
4771	220261	10523
