iter	F1	Logloss
1722	0.9387361312	0.100534723
1723	0.9387361312	0.1004939474
1724	0.9382239382	0.100480476
1725	0.9382239382	0.1004753208
1726	0.9382835101	0.1004300313
1727	0.9382835101	0.1004249927
1728	0.9382835101	0.1004193592
1729	0.9382835101	0.1003903754
1730	0.9382835101	0.1003815461
1731	0.9387951807	0.1003049052
1732	0.9387951807	0.1002887979
1733	0.9387951807	0.1002708477
1734	0.9387951807	0.1002525593
1735	0.9387951807	0.1002025579
1736	0.9387951807	0.1001996653
1737	0.9387951807	0.1001930055
1738	0.9387951807	0.100150247
1739	0.9387951807	0.1001457449
1740	0.9387951807	0.1001398198
1741	0.9387951807	0.100110941
1742	0.9387951807	0.1001057507
1743	0.9392478303	0.1000067158
1744	0.9392478303	0.09999290625
1745	0.9392478303	0.09993233764
1746	0.9392478303	0.09992580607
1747	0.9392478303	0.09992319344
1748	0.9392478303	0.09989248342
1749	0.9392478303	0.09987307533
1750	0.9397009165	0.09985863591
1751	0.9397009165	0.09984630757
1752	0.9397009165	0.09983890124
1753	0.9397009165	0.09978408274
1754	0.9397009165	0.09977729458
1755	0.9397009165	0.09971803227
1756	0.9391891892	0.09960575931
1757	0.9391891892	0.09960058071
1758	0.9391891892	0.09958663115
1759	0.9391891892	0.0995350551
1760	0.9391891892	0.09952915337
1761	0.9391891892	0.09951565868
1762	0.9391891892	0.09946564555
1763	0.9391891892	0.09946101513
1764	0.9391891892	0.09945023805
1765	0.9387951807	0.09937337551
1766	0.9392478303	0.09932326906
1767	0.9397009165	0.09931644591
1768	0.9397009165	0.09930789655
1769	0.9397009165	0.09925935302
1770	0.9392478303	0.09918425167
1771	0.9392478303	0.09916665143
1772	0.9397009165	0.09915734394
1773	0.9397009165	0.09915370493
1774	0.9397009165	0.0991447007
1775	0.9396426847	0.09909752179
1776	0.9396426847	0.09909184166
1777	0.9387951807	0.09903383902
1778	0.9387951807	0.09896802182
1779	0.9387951807	0.09895829445
1780	0.9387951807	0.09895262599
1781	0.9387951807	0.0989482755
1782	0.9392478303	0.09894095081
1783	0.9387951807	0.09888706539
1784	0.9397009165	0.0988422775
1785	0.9397009165	0.09882131817
1786	0.9397009165	0.09881786578
1787	0.9397009165	0.09881306041
1788	0.9397009165	0.09880883822
1789	0.9397009165	0.09880431277
1790	0.9397009165	0.09879753627
1791	0.9397009165	0.09875082391
1792	0.9402121504	0.09874293938
1793	0.9402121504	0.09873993019
1794	0.9402121504	0.09867441625
1795	0.9406657019	0.09866386077
1796	0.9406657019	0.09861972604
1797	0.9406657019	0.09861417421
1798	0.9406657019	0.09860894896
1799	0.9406657019	0.09860352542
1800	0.9406657019	0.09856213162
1801	0.9406657019	0.09854897518
1802	0.9402121504	0.09847815434
1803	0.9402121504	0.09844319879
1804	0.9402121504	0.09838023916
1805	0.9402121504	0.09837039515
1806	0.9402121504	0.0983657764
1807	0.9402121504	0.0983612393
1808	0.9397009165	0.09826835109
1809	0.9397009165	0.09820333868
1810	0.9397009165	0.0981968421
1811	0.9397009165	0.09818615832
1812	0.9397009165	0.09818106137
1813	0.9397009165	0.09817556785
1814	0.9402121504	0.09810863096
1815	0.9402121504	0.09807271901
1816	0.9402121504	0.09806099718
1817	0.9402121504	0.09804576463
1818	0.9407228916	0.09800599206
1819	0.9407228916	0.09799035129
1820	0.9407228916	0.0979143985
1821	0.9407228916	0.09789885104
1822	0.9407228916	0.0978885405
1823	0.9407228916	0.09787929133
1824	0.9407228916	0.09787273644
1825	0.9407228916	0.0978665781
1826	0.9407228916	0.09785554442
1827	0.9407228916	0.0978441725
1828	0.9407228916	0.09783601387
1829	0.9407228916	0.09780929277
1830	0.9407228916	0.09776580536
1831	0.9407228916	0.09773343329
1832	0.9407228916	0.09772890785
1833	0.9407228916	0.09771999109
1834	0.9412331407	0.09769005086
1835	0.9412331407	0.09768368258
1836	0.9412331407	0.09768132072
1837	0.9412331407	0.09761941663
1838	0.9412331407	0.09761492618
1839	0.9412331407	0.09760558371
1840	0.9412331407	0.09760010769
1841	0.9412331407	0.09758735364
1842	0.9412331407	0.09757802283
1843	0.9412331407	0.09757504863
1844	0.9412331407	0.09757215608
1845	0.9412331407	0.09756760148
1846	0.9412331407	0.09754465935
1847	0.941686747	0.09747636366
1848	0.941686747	0.0974724039
1849	0.941686747	0.0974646185
1850	0.941686747	0.09745755042
1851	0.941686747	0.0974533049
1852	0.941686747	0.09743404844
1853	0.941686747	0.09741301913
1854	0.941686747	0.09738196503
1855	0.941686747	0.09737839016
1856	0.941686747	0.09737572505
1857	0.9412331407	0.09730341711
1858	0.9412331407	0.09729903746
1859	0.941686747	0.09725504853
1860	0.941686747	0.09725037146
1861	0.941686747	0.09719010026
1862	0.941686747	0.09718608218
1863	0.941686747	0.09716097647
1864	0.941686747	0.0971507884
1865	0.941686747	0.09714777921
1866	0.941686747	0.09709665221
1867	0.941686747	0.09708840027
1868	0.941686747	0.09705327561
1869	0.941686747	0.09702025621
1870	0.941686747	0.09700610837
1871	0.941686747	0.09700195033
1872	0.941686747	0.09696841773
1873	0.941686747	0.09694247808
1874	0.941686747	0.09693381209
1875	0.941686747	0.09692409055
1876	0.941686747	0.09690528314
1877	0.941686747	0.09690104929
1878	0.941686747	0.09689741027
1879	0.941686747	0.09687994999
1880	0.941686747	0.09687612436
1881	0.9421965318	0.09682916123
1882	0.9421965318	0.09682678771
1883	0.9421965318	0.09678716093
1884	0.9421965318	0.09677953299
1885	0.9421965318	0.09677563155
1886	0.9421965318	0.09675609516
1887	0.9421965318	0.09674534141
1888	0.941686747	0.09667189627
1889	0.9421965318	0.09662774988
1890	0.9421965318	0.09662195312
1891	0.9421965318	0.09661543905
1892	0.9421965318	0.09661168923
1893	0.9421965318	0.09660782277
1894	0.9421965318	0.09659598431
1895	0.9421965318	0.0965844316
1896	0.9421965318	0.09653395192
1897	0.9421965318	0.09651036247
1898	0.9421965318	0.0965064377
1899	0.9421965318	0.09649298384
1900	0.9421965318	0.09643877184
1901	0.9421965318	0.09643427555
1902	0.9421965318	0.09642922525
1903	0.9421965318	0.09641391689
1904	0.9421965318	0.09640968887
1905	0.9421965318	0.09638929522
1906	0.9421965318	0.09637801077
1907	0.9421965318	0.09637099517
1908	0.9421965318	0.09634809386
1909	0.9421965318	0.09630819882
1910	0.9421965318	0.09629929956
1911	0.9421965318	0.09629490825
1912	0.9421965318	0.09629151417
1913	0.9421965318	0.09624161767
1914	0.9421965318	0.09620014222
1915	0.9421965318	0.09619741879
1916	0.9421965318	0.09619424048
1917	0.9421965318	0.09612827166
1918	0.9421965318	0.09607594915
1919	0.9421965318	0.09604731523
1920	0.9421965318	0.09603994972
1921	0.9421965318	0.09601545051
1922	0.9421965318	0.09594838532
1923	0.9421965318	0.09594584851
1924	0.9421965318	0.09594211618
1925	0.9421965318	0.0959309717
1926	0.9421965318	0.09590275766
1927	0.9421965318	0.09589813891
1928	0.9421965318	0.09587250252
1929	0.9421965318	0.09585574205
1930	0.9421965318	0.09581775399
1931	0.9421965318	0.09581096
1932	0.9426506024	0.09580709354
1933	0.9426506024	0.0957726337
1934	0.9426506024	0.09569598693
1935	0.9426506024	0.09568511654
1936	0.9426506024	0.09568120343
1937	0.9426506024	0.095676019
1938	0.9426506024	0.09566692729
1939	0.9426506024	0.09562164954
1940	0.9426506024	0.0956179697
1941	0.9426506024	0.0956093562
1942	0.9426506024	0.09557247034
1943	0.9426506024	0.09556866221
1944	0.9426506024	0.09551310307
1945	0.9426506024	0.0955083152
1946	0.9426506024	0.09550469951
1947	0.9426506024	0.09549985332
1948	0.9426506024	0.09546115379
1949	0.9426506024	0.09544323863
1950	0.9426506024	0.09543953547
1951	0.9426506024	0.09543617055
1952	0.9426506024	0.09541456972
1953	0.9426506024	0.09541055747
1954	0.9426506024	0.09537515289
1955	0.9426506024	0.09536551299
1956	0.9431599229	0.09533310593
1957	0.9431599229	0.09532248047
1958	0.9431599229	0.0953049677
1959	0.9431599229	0.09528761823
1960	0.9431599229	0.09527518493
1961	0.9431599229	0.09527074113
1962	0.9431599229	0.09523808913
1963	0.9431599229	0.09523643874
1964	0.9431599229	0.09523155173
1965	0.9431599229	0.09517486123
1966	0.9431599229	0.09516445738
1967	0.9431599229	0.09513942165
1968	0.9431599229	0.0950682684
1969	0.9431599229	0.09506407537
1970	0.9431599229	0.09505979486
1971	0.9431599229	0.09503484078
1972	0.9431599229	0.09502669381
1973	0.9431599229	0.09502113615
1974	0.9431599229	0.09501617916
1975	0.9431599229	0.09498760355
1976	0.9431599229	0.09498030803
1977	0.9431599229	0.09489741545
1978	0.9431599229	0.09489248762
1979	0.9431599229	0.09488006014
1980	0.9431599229	0.09483643278
1981	0.9431599229	0.09482388284
1982	0.9431599229	0.09481778866
1983	0.9431599229	0.09478329382
1984	0.9431599229	0.09476471385
1985	0.9431599229	0.0947550273
1986	0.9431599229	0.09472024671
1987	0.9431599229	0.09467598368
1988	0.9431599229	0.09465335064
1989	0.9431599229	0.09464949585
1990	0.9431599229	0.09464209535
1991	0.9431599229	0.09463371512
1992	0.9431599229	0.0945457839
1993	0.9431599229	0.094542938
1994	0.9427058257	0.09451625189
1995	0.9427058257	0.09451226297
1996	0.9427058257	0.09450062278
1997	0.9427058257	0.0944706359
1998	0.9427058257	0.09443391333
1999	0.9427058257	0.09442782498
2000	0.9427058257	0.0944212001
2001	0.9427058257	0.09440057318
2002	0.9427058257	0.0943577331
2003	0.9427058257	0.09435577947
2004	0.9431599229	0.09428326741
2005	0.9431599229	0.09428026406
2006	0.9431599229	0.0942760652
2007	0.9431599229	0.09421905395
2008	0.9431599229	0.09416221183
2009	0.9431599229	0.09414949277
2010	0.9431599229	0.09414525891
2011	0.9427058257	0.09409918221
2012	0.9432146295	0.09409400944
2013	0.9432146295	0.09406392925
2014	0.9432146295	0.0940348871
2015	0.9432146295	0.09402076259
2016	0.9432146295	0.09401640627
2017	0.9432146295	0.09397783504
2018	0.9432146295	0.09396308653
2019	0.943668753	0.09393962537
2020	0.943668753	0.09389428347
2021	0.943668753	0.093891076
2022	0.9441770934	0.09385999275
2023	0.9441770934	0.09382654179
2024	0.9441770934	0.09382276282
2025	0.9441770934	0.0938192696
2026	0.9441770934	0.09373533897
2027	0.9441770934	0.09373240559
2028	0.9441770934	0.09372301647
2029	0.9441770934	0.09367304415
2030	0.9441770934	0.09366912521
2031	0.9441770934	0.0936658186
2032	0.9441770934	0.09363186029
2033	0.9441770934	0.09362402824
2034	0.9446316803	0.09354383577
2035	0.9446316803	0.09352681287
2036	0.9446316803	0.09352467262
2037	0.9446316803	0.09346982496
2038	0.9446316803	0.09345347271
2039	0.9446316803	0.09341630693
2040	0.9446316803	0.09340960625
2041	0.9446316803	0.09340634046
2042	0.9446316803	0.09339183689
2043	0.9446316803	0.09335463028
2044	0.9446316803	0.09334905512
2045	0.9446316803	0.09334562022
2046	0.9446316803	0.09333860462
2047	0.9446316803	0.0933361028
2048	0.9446316803	0.09332908136
2049	0.9446316803	0.09331797187
2050	0.9446316803	0.09327995465
2051	0.9446316803	0.09324949539
2052	0.9446316803	0.093229994
2053	0.9446316803	0.09319331809
2054	0.9446316803	0.09318925918
2055	0.9446316803	0.09318237771
2056	0.9446316803	0.09316936707
2057	0.9446316803	0.0931657922
2058	0.9446316803	0.09315987297
2059	0.9446316803	0.09315432697
2060	0.9446316803	0.09312898216
2061	0.9446316803	0.09307054213
2062	0.9446316803	0.09306707807
2063	0.9446316803	0.09300234558
2064	0.9446316803	0.0929833982
2065	0.9446316803	0.09297985833
2066	0.9446316803	0.09297223622
2067	0.9446316803	0.09296675437
2068	0.9450867052	0.09296274796
2069	0.9450867052	0.09296036277
2070	0.9450867052	0.09291478177
2071	0.9450867052	0.09291137019
2072	0.9450867052	0.09290827353
2073	0.9450867052	0.09285803295
2074	0.9450867052	0.09283727773
2075	0.9450867052	0.09283527161
2076	0.9450867052	0.09283277562
2077	0.9450867052	0.09279214577
2078	0.9450867052	0.09278863506
2079	0.9450867052	0.09278203934
2080	0.9450867052	0.0927325394
2081	0.9450867052	0.09271472338
2082	0.9450867052	0.09271053035
2083	0.9450867052	0.09270678053
2084	0.9450867052	0.09268832886
2085	0.9450867052	0.09268322607
2086	0.9450867052	0.09267921965
2087	0.9450867052	0.09265552523
2088	0.9450867052	0.09263644956
2089	0.9450867052	0.09262440698
2090	0.9450867052	0.09260606611
2091	0.9450867052	0.09257203198
2092	0.9450867052	0.09256800224
2093	0.9450867052	0.09256512135
2094	0.9450867052	0.09251301461
2095	0.9450867052	0.09242824421
2096	0.9450867052	0.09242488512
2097	0.9450867052	0.09242126943
2098	0.9450867052	0.09241674399
2099	0.9450867052	0.09241068479
2100	0.9450867052	0.09240892944
2101	0.9455421687	0.09239934203
2102	0.9455421687	0.09238110613
2103	0.9455421687	0.0923375779
2104	0.9460500963	0.09229388056
2105	0.9460500963	0.0922847247
2106	0.9460500963	0.09219183066
2107	0.9460500963	0.09216574522
2108	0.9460500963	0.09215379595
2109	0.9455421687	0.09210339792
2110	0.9455421687	0.09209881999
2111	0.9455421687	0.09206126931
2112	0.9455421687	0.09203194724
2113	0.9455421687	0.09202934045
2114	0.9455421687	0.09193351887
2115	0.9455421687	0.09192559351
2116	0.9455421687	0.09190882722
2117	0.9459980714	0.09186652949
2118	0.9459980714	0.09178610958
2119	0.9459980714	0.09178007954
2120	0.9459980714	0.09177263239
2121	0.9459980714	0.09176667234
2122	0.9459980714	0.09176349403
2123	0.9459980714	0.09175935348
2124	0.9459980714	0.09174849475
2125	0.9465060241	0.0917244096
2126	0.9465060241	0.09171526541
2127	0.9465060241	0.09171220957
2128	0.9465060241	0.09170897878
2129	0.9465060241	0.09168959402
2130	0.9465060241	0.09162499566
2131	0.9465060241	0.09162301286
2132	0.9465060241	0.09161770597
2133	0.9465060241	0.0915742244
2134	0.9465060241	0.09157145431
2135	0.9465060241	0.09151857195
2136	0.9465060241	0.09151665913
2137	0.9465060241	0.09150031272
2138	0.9465060241	0.09149739684
2139	0.9465060241	0.09149350123
2140	0.9465060241	0.09148963478
2141	0.9465060241	0.09146193977
2142	0.9470134875	0.09144862587
2143	0.9470134875	0.09143955749
2144	0.9470134875	0.09142858796
2145	0.9470134875	0.09141087108
2146	0.9470134875	0.09140658474
2147	0.9470134875	0.09138949187
2148	0.9470134875	0.09138741576
2149	0.9470134875	0.09137125013
2150	0.9470134875	0.09136673636
2151	0.9470134875	0.09136431034
2152	0.9470134875	0.09131889846
2153	0.9470134875	0.09131416308
2154	0.9470134875	0.09131069318
2155	0.9470134875	0.09130792893
2156	0.9470134875	0.09129790997
2157	0.9465060241	0.09125641703
2158	0.9465060241	0.09125326205
2159	0.9465060241	0.09125021204
2160	0.9465060241	0.09121065524
2161	0.9465060241	0.09115875262
2162	0.9465060241	0.09115296751
2163	0.9465060241	0.09115013328
2164	0.9465060241	0.09110726404
2165	0.9465060241	0.09110549702
2166	0.9465060241	0.09110305352
2167	0.9470134875	0.09104995538
2168	0.9470134875	0.09104549992
2169	0.9470134875	0.09102151974
2170	0.9470134875	0.09101811983
2171	0.9470134875	0.09101403176
2172	0.9470134875	0.09101015365
2173	0.9470134875	0.09099913163
2174	0.9470134875	0.09099125293
2175	0.9470134875	0.09098703073
2176	0.9470134875	0.09094161302
2177	0.9470134875	0.09093995097
2178	0.9470134875	0.09093761244
2179	0.9470134875	0.0909324455
2180	0.9470134875	0.09092840993
2181	0.9470134875	0.09089201977
2182	0.9470134875	0.09088389613
2183	0.9470134875	0.09088200081
2184	0.9470134875	0.09082638336
2185	0.9470134875	0.09081878458
2186	0.9470134875	0.0908141425
2187	0.9470134875	0.09079711961
2188	0.9470134875	0.0907903606
2189	0.9475204622	0.09078462799
2190	0.9475204622	0.09077793896
2191	0.9475204622	0.09077599116
2192	0.9475204622	0.09076194829
2193	0.9475204622	0.09066527527
2194	0.9475204622	0.09058997564
2195	0.9475204622	0.09057043926
2196	0.9475204622	0.09056319622
2197	0.9475204622	0.09054431299
2198	0.9475204622	0.09050602168
2199	0.9470644851	0.09049077747
2200	0.9470644851	0.09044323117
2201	0.9470644851	0.09036828728
2202	0.9470644851	0.09036128334
2203	0.9470644851	0.09031986621
2204	0.9470644851	0.09030726378
2205	0.9470644851	0.09030317572
2206	0.9470644851	0.0903017761
2207	0.9470644851	0.09029591519
2208	0.9470644851	0.09029110399
2209	0.9465575349	0.09026164779
2210	0.9465575349	0.09025618343
2211	0.9465575349	0.09025365245
2212	0.9465575349	0.09024334191
2213	0.9465575349	0.09020301532
2214	0.9465575349	0.09015227904
2215	0.9465575349	0.09009105144
2216	0.9465575349	0.09008253707
2217	0.9465575349	0.09006763694
2218	0.9465575349	0.0900660507
2219	0.9465575349	0.0900616069
2220	0.9465575349	0.09004475313
2221	0.9465575349	0.09002613233
2222	0.9465575349	0.09001980488
2223	0.9465575349	0.09001497035
2224	0.9465575349	0.08997407225
2225	0.9465575349	0.08997031076
2226	0.9465575349	0.08993834108
2227	0.9465575349	0.08993582176
2228	0.9465575349	0.08992323683
2229	0.9465575349	0.08990910649
2230	0.9465575349	0.08987529397
2231	0.9465575349	0.08983333448
2232	0.9470134875	0.08981201942
2233	0.9470134875	0.08974493673
2234	0.9470134875	0.08973957735
2235	0.9470134875	0.08970392782
2236	0.9474698795	0.08967043022
2237	0.9474698795	0.08966659292
2238	0.9474698795	0.08961740206
2239	0.9474698795	0.08961263169
2240	0.9479768786	0.08958887894
2241	0.9479768786	0.0895774487
2242	0.9479768786	0.08957574
2243	0.9479768786	0.0895690918
2244	0.9479768786	0.08956526033
2245	0.9479768786	0.08951774319
2246	0.9479768786	0.08951433744
2247	0.9479768786	0.08950654038
2248	0.9479768786	0.08949712793
2249	0.9479768786	0.08949408959
2250	0.9479768786	0.08943573121
2251	0.9479768786	0.08940268264
2252	0.9479768786	0.08934555477
2253	0.9479768786	0.08934277885
2254	0.9479768786	0.08930193906
2255	0.9479768786	0.0892702493
2256	0.9479768786	0.08926834815
2257	0.9479768786	0.08926603877
2258	0.9479768786	0.08922305873
2259	0.9479768786	0.08919357338
2260	0.9479768786	0.08916223352
2261	0.9479768786	0.08908550511
2262	0.9479768786	0.08908080472
2263	0.9479768786	0.08907031922
2264	0.9479768786	0.08906209061
2265	0.9479768786	0.08902094757
2266	0.9475204622	0.08901301639
2267	0.9475204622	0.08900699218
2268	0.9475204622	0.08900431541
2269	0.9475204622	0.08900156282
2270	0.9475204622	0.08899980163
2271	0.9475204622	0.08899713651
2272	0.9475204622	0.0889921562
2273	0.9475204622	0.08898895456
2274	0.9475204622	0.0889864819
2275	0.9479768786	0.08895476881
2276	0.9479768786	0.08894837137
2277	0.9479768786	0.08891581851
2278	0.9479768786	0.08891411564
2279	0.9479768786	0.08887846612
2280	0.9479768786	0.08887522366
2281	0.9479768786	0.08887272767
2282	0.9479768786	0.08886928693
2283	0.9479768786	0.08881480667
2284	0.9479768786	0.08881050283
2285	0.9479768786	0.08880130032
2286	0.9479768786	0.08874909444
2287	0.9474698795	0.08870956097
2288	0.9479267117	0.08870373505
2289	0.9479267117	0.08869100433
2290	0.9484337349	0.08865704018
2291	0.9484337349	0.0886549874
2292	0.9484337349	0.08865328453
2293	0.9484337349	0.08865185575
2294	0.9484337349	0.08864878241
2295	0.9489402697	0.08861608959
2296	0.9489402697	0.0886137219
2297	0.9489402697	0.08858187468
2298	0.9489402697	0.08857579799
2299	0.9489402697	0.08855769039
2300	0.9489402697	0.08855645406
2301	0.9489402697	0.08854644093
2302	0.9489402697	0.08849652693
2303	0.9489402697	0.08843785364
2304	0.9489402697	0.08843553843
2305	0.9489402697	0.08841436333
2306	0.9489402697	0.08841263129
2307	0.9489402697	0.0884086657
2308	0.9489402697	0.08840007552
2309	0.9489402697	0.08839637236
2310	0.9489402697	0.08836748767
2311	0.9489402697	0.08835232511
2312	0.9489402697	0.08834852863
2313	0.9489402697	0.08832515496
2314	0.9489402697	0.08831605159
2315	0.9489402697	0.08830063826
2316	0.9489402697	0.08829529637
2317	0.9489402697	0.08821497559
2318	0.9494463168	0.08818995736
2319	0.9494463168	0.08818378736
2320	0.9494463168	0.08817004192
2321	0.9494463168	0.08814200283
2322	0.9494463168	0.08813612442
2323	0.9494463168	0.08811960889
2324	0.9494463168	0.08811756195
2325	0.9494463168	0.0880803845
2326	0.9494463168	0.08807636642
2327	0.9494463168	0.08806793954
2328	0.9494463168	0.08806384564
2329	0.9494463168	0.08803682712
2330	0.9494463168	0.08803315311
2331	0.9494463168	0.088031701
2332	0.9494463168	0.08800205819
2333	0.9494463168	0.08799197508
2334	0.9494463168	0.08798471455
2335	0.9494463168	0.08797891778
2336	0.9494463168	0.08797104491
2337	0.9494463168	0.08792637949
2338	0.9494463168	0.08791671628
2339	0.9494463168	0.08790261509
2340	0.9494463168	0.08787388786
2341	0.9494463168	0.08786002578
2342	0.9494463168	0.08785239201
2343	0.9499036609	0.08783654713
2344	0.9499036609	0.08782857512
2345	0.9499036609	0.08782366478
2346	0.9499036609	0.08782035817
2347	0.9499036609	0.08781553531
2348	0.9503614458	0.08776672935
2349	0.9503614458	0.08774740291
2350	0.9503614458	0.08773657334
2351	0.9503614458	0.08770168778
2352	0.9503614458	0.08769723231
2353	0.9503614458	0.08769613011
2354	0.9503614458	0.08767601639
2355	0.9503614458	0.08767036542
2356	0.9503614458	0.08765301011
2357	0.9503614458	0.08764988429
2358	0.9503614458	0.08763887977
2359	0.9503614458	0.08762955479
2360	0.9503614458	0.08762140199
2361	0.9508196721	0.08759255813
2362	0.9508196721	0.08759100105
2363	0.9508196721	0.08758770028
2364	0.9508196721	0.08758183353
2365	0.9508196721	0.08755221404
2366	0.9508196721	0.08754416622
2367	0.9508196721	0.08754045139
2368	0.9508196721	0.08753634
2369	0.9508196721	0.08753112641
2370	0.9508196721	0.08752925442
2371	0.9508196721	0.08752804141
2372	0.9508196721	0.0874775734
2373	0.9508196721	0.08745026329
2374	0.9508196721	0.0874466301
2375	0.9508196721	0.08744426241
2376	0.9508196721	0.08741771626
2377	0.9508196721	0.08741142379
2378	0.9508196721	0.08740866537
2379	0.9508196721	0.0874053646
2380	0.9508196721	0.08740033763
2381	0.9508196721	0.08737058401
2382	0.9508196721	0.08736344011
2383	0.9508196721	0.08735832566
2384	0.9508196721	0.08735563722
2385	0.9508196721	0.08734767687
2386	0.9508196721	0.08734628308
2387	0.9503614458	0.08734115697
2388	0.9503614458	0.08733614166
2389	0.9503614458	0.08733159289
2390	0.9503614458	0.08732826879
2391	0.9503614458	0.08732596524
2392	0.9503614458	0.08730771185
2393	0.9508196721	0.08728822795
2394	0.9508196721	0.08728087994
2395	0.9513253012	0.08725222269
2396	0.9513253012	0.08724686331
2397	0.9513253012	0.08722018886
2398	0.9513253012	0.08717912163
2399	0.9513253012	0.08712507292
2400	0.9513253012	0.0871108376
2401	0.9513253012	0.08710956628
2402	0.9513253012	0.08710739104
2403	0.9513253012	0.08708615178
2404	0.9513253012	0.08707669267
2405	0.9513253012	0.08706078948
2406	0.9513253012	0.08705424041
2407	0.9513253012	0.08704870608
2408	0.9513253012	0.08704392404
2409	0.9513253012	0.08704286849
2410	0.9513253012	0.08703929362
2411	0.9513253012	0.08702877897
2412	0.9513253012	0.08702563565
2413	0.9513253012	0.08702233488
2414	0.950867052	0.0870185559
2415	0.950867052	0.087000944
2416	0.950867052	0.08699808644
2417	0.950867052	0.08699492563
2418	0.950867052	0.08698989865
2419	0.950867052	0.08695641271
2420	0.950867052	0.08692755135
2421	0.950867052	0.08692523614
2422	0.950867052	0.08692122973
2423	0.950867052	0.08690486582
2424	0.950867052	0.08690353035
2425	0.950867052	0.08689892909
2426	0.950867052	0.08689731953
2427	0.950867052	0.08688145715
2428	0.950867052	0.08687476813
2429	0.950867052	0.0868729078
2430	0.950867052	0.08684370237
2431	0.950867052	0.08683862874
2432	0.950867052	0.08683637185
2433	0.950867052	0.08683380588
2434	0.950867052	0.08683230712
2435	0.9503614458	0.08680797703
2436	0.9503614458	0.08680329996
2437	0.9503614458	0.0867793781
2438	0.9503614458	0.08677404204
2439	0.9503614458	0.08676802367
2440	0.9503614458	0.08676439632
2441	0.9503614458	0.08676113054
2442	0.9503614458	0.08675876867
2443	0.9503614458	0.08675552039
2444	0.9503614458	0.08672609335
2445	0.9503614458	0.0867246529
2446	0.9503614458	0.08668700309
2447	0.9503614458	0.08668469371
2448	0.9503614458	0.08664478701
2449	0.9503614458	0.0866395151
2450	0.9503614458	0.08662098761
2451	0.9503614458	0.08661899898
2452	0.9503614458	0.08661378539
2453	0.9503614458	0.08660326491
2454	0.9503614458	0.08659698994
2455	0.9503614458	0.08652877589
2456	0.9503614458	0.0864679915
2457	0.9503614458	0.08646541386
2458	0.950867052	0.08643111731
2459	0.950867052	0.08642958355
2460	0.950867052	0.08638145407
2461	0.950867052	0.08637170921
2462	0.950867052	0.08636695633
2463	0.950867052	0.08636612239
2464	0.950867052	0.08636515432
2465	0.9503614458	0.08630712251
2466	0.9503614458	0.08630130242
2467	0.9503614458	0.08628225591
2468	0.9503614458	0.08628001068
2469	0.9503614458	0.08627712396
2470	0.9503614458	0.08625163336
2471	0.9503614458	0.08624965639
2472	0.9503614458	0.08624364385
2473	0.9503614458	0.08624169021
2474	0.9503614458	0.08624040723
2475	0.9503614458	0.08623487872
2476	0.9503614458	0.08623143216
2477	0.9503614458	0.08622826551
2478	0.950867052	0.08622229379
2479	0.950867052	0.08622011855
2480	0.950867052	0.08621222818
2481	0.950867052	0.08621053114
2482	0.9503614458	0.08616495597
2483	0.9503614458	0.08612500844
2484	0.9503614458	0.08612174266
2485	0.9503614458	0.08610448066
2486	0.950867052	0.08605733675
2487	0.950867052	0.08605576801
2488	0.950867052	0.08605401848
2489	0.950867052	0.08605242641
2490	0.950867052	0.08605048444
2491	0.950867052	0.08604588901
2492	0.950867052	0.08604139856
2493	0.9503614458	0.08599077892
2494	0.9503614458	0.08598645176
2495	0.9503614458	0.08598367584
2496	0.9503614458	0.08596762102
2497	0.9508196721	0.08596322387
2498	0.9508196721	0.0859601622
2499	0.9508196721	0.0859553685
2500	0.9508196721	0.08595179947
2501	0.9508196721	0.08595086638
2502	0.9503614458	0.08594584524
2503	0.9503614458	0.08594154141
2504	0.9513253012	0.0859141963
2505	0.9513253012	0.0859087961
2506	0.9513253012	0.08589296871
2507	0.9513253012	0.08587766619
2508	0.9513253012	0.0858725459
2509	0.9518304432	0.08585624031
2510	0.9518304432	0.08583230096
2511	0.9518304432	0.08578698238
2512	0.9518304432	0.0857488252
2513	0.9523350987	0.08568663536
2514	0.9523350987	0.08565584952
2515	0.9523350987	0.08565243211
2516	0.9523350987	0.08565133574
2517	0.9523350987	0.08564891556
2518	0.9523350987	0.08564130512
2519	0.9523350987	0.08563870416
2520	0.9523350987	0.08562021749
2521	0.9523350987	0.08561509721
2522	0.9523350987	0.08558362906
2523	0.9518304432	0.0855337967
2524	0.9523350987	0.08544633786
2525	0.9523350987	0.08544390019
2526	0.9523350987	0.08537388413
2527	0.9523350987	0.08537250783
2528	0.9523350987	0.08537109072
2529	0.9527938343	0.08536830314
2530	0.9527938343	0.08536568468
2531	0.9527938343	0.08536447167
2532	0.9527938343	0.08536159662
2533	0.9527938343	0.08536043027
2534	0.9527938343	0.08535919977
2535	0.9527938343	0.08535257489
2536	0.9527938343	0.0853297494
2537	0.9527938343	0.08527794008
2538	0.9527938343	0.08522632321
2539	0.9527938343	0.08522369309
2540	0.9527938343	0.08519780593
2541	0.9527938343	0.08515905391
2542	0.9527938343	0.08515454013
2543	0.9527938343	0.08515324548
2544	0.9527938343	0.08515131517
2545	0.9527938343	0.08515044624
2546	0.9527938343	0.08514895331
2547	0.9527938343	0.08514018235
2548	0.9527938343	0.08513605346
2549	0.9527938343	0.0851343331
